AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,3.17,0.00,2.64
25-29,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.97
30-34,0.00,0.00,0.00,0.00,0.00,2.87,0.00,2.42
35-39,0.00,2.33,0.00,0.00,0.00,2.76,0.00,2.58
40-44,0.00,0.00,0.00,0.00,0.00,4.95,0.00,4.36
45-49,0.00,1.20,100.0,0.00,0.00,5.96,0.00,5.32
50-54,0.00,1.37,0.00,100.0,0.00,9.75,6.25,8.83
55-59,0.00,7.06,100.0,0.00,0.00,14.88,0.00,13.63
60-64,0.00,1.61,0.00,0.00,0.00,20.54,25.00,18.18
65-OVER,20.00,9.52,0.00,100.0,0.00,28.83,25.00,26.58
TOTAL,5.88,3.33,5.56,28.57,0.00,12.00,5.42,10.81
