AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.45,0.98,0.00,0.73,2.77,1.12,1.44
25-29,0.00,0.37,0.72,0.00,0.30,2.03,1.31,1.24
30-34,0.61,0.79,0.00,0.00,2.02,3.43,1.84,2.08
35-39,0.00,1.55,1.82,0.00,1.41,4.83,2.30,2.98
40-44,0.83,2.12,1.45,0.00,2.98,7.29,3.55,4.40
45-49,3.54,2.76,1.62,0.00,3.00,10.01,4.13,6.21
50-54,1.99,3.36,3.67,0.00,7.91,14.08,6.59,9.20
55-59,2.67,4.90,3.87,0.00,5.79,19.02,7.63,12.98
60-64,5.76,6.31,5.22,0.00,4.03,23.07,7.41,16.23
65-OVER,8.62,7.41,2.16,0.00,7.58,32.10,18.42,25.09
TOTAL,2.42,2.69,1.75,0.00,3.14,14.34,4.99,8.68
