AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.59,0.00,0.00,0.00,0.72,0.00,0.98
25-29,0.00,0.00,0.00,0.00,0.00,2.25,0.00,1.25
30-34,0.00,1.43,0.00,0.00,0.00,2.09,0.00,1.72
35-39,0.00,2.27,0.00,0.00,0.00,3.25,0.00,2.66
40-44,0.00,5.66,0.00,0.00,0.00,4.57,0.00,4.64
45-49,20.00,6.30,0.00,0.00,0.00,3.83,8.33,4.85
50-54,0.00,2.89,0.00,0.00,14.29,5.45,13.33,4.88
55-59,0.00,9.80,0.00,0.00,0.00,6.09,0.00,7.08
60-64,0.00,7.62,0.00,0.00,0.00,11.91,20.00,10.80
65-OVER,0.00,11.62,0.00,0.00,0.00,16.69,0.00,14.67
TOTAL,3.33,5.40,0.00,0.00,4.17,7.54,4.13,6.61
