AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.62
25-29,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.80
30-34,0.00,0.92,0.00,0.00,0.00,2.78,0.00,1.34
35-39,0.00,1.43,0.00,0.00,0.00,2.44,0.00,1.80
40-44,0.00,3.12,0.00,0.00,0.00,2.86,0.00,2.86
45-49,0.00,4.05,0.00,0.00,0.00,7.14,0.00,5.08
50-54,0.00,8.24,0.00,0.00,0.00,4.26,0.00,6.72
55-59,0.00,12.77,0.00,0.00,0.00,23.29,0.00,16.96
60-64,0.00,7.29,0.00,0.00,0.00,17.71,0.00,12.24
65-OVER,0.00,6.88,0.00,0.00,0.00,25.60,0.00,18.10
TOTAL,0.00,4.82,0.00,0.00,0.00,16.91,0.00,9.74
