AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.05,0.00,0.00,0.00,0.00,0.00,0.61
25-29,0.00,1.96,0.00,0.00,0.00,2.27,0.00,2.06
30-34,0.00,0.00,0.00,0.00,0.00,3.92,0.00,2.00
35-39,0.00,0.00,0.00,0.00,0.00,5.45,0.00,3.06
40-44,0.00,0.00,0.00,0.00,0.00,9.33,0.00,5.38
45-49,0.00,5.41,0.00,0.00,0.00,0.00,0.00,2.86
50-54,0.00,1.39,0.00,0.00,0.00,14.08,0.00,7.48
55-59,0.00,3.90,0.00,0.00,0.00,15.48,0.00,9.88
60-64,0.00,7.41,0.00,0.00,0.00,12.35,0.00,10.37
65-OVER,0.00,8.03,0.00,0.00,0.00,21.92,0.00,16.43
TOTAL,0.00,3.57,0.00,0.00,0.00,11.63,0.00,7.76
