AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,25.0,32.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,8.0,1.0,0.0,566.0,513.0,0.0,103.0,84.0,1359.0
25-29,0.0,23.0,23.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,8.0,11.0,1.0,582.0,511.0,0.0,82.0,71.0,1329.0
30-34,1.0,26.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,6.0,9.0,0.0,528.0,411.0,0.0,71.0,46.0,1123.0
35-39,0.0,16.0,21.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,6.0,1.0,0.0,474.0,385.0,0.0,61.0,50.0,1028.0
40-44,0.0,14.0,19.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,7.0,7.0,0.0,545.0,470.0,0.0,82.0,57.0,1212.0
45-49,0.0,17.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,4.0,3.0,0.0,536.0,511.0,0.0,67.0,66.0,1235.0
50-54,0.0,24.0,12.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,6.0,0.0,626.0,528.0,0.0,70.0,68.0,1347.0
55-59,1.0,17.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,4.0,0.0,691.0,584.0,0.0,84.0,55.0,1464.0
60-64,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,594.0,550.0,0.0,75.0,80.0,1330.0
65-OVER,2.0,27.0,26.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,1859.0,1580.0,0.0,175.0,80.0,3763.0
TOTAL,4.0,200.0,191.0,0.0,25.0,18.0,0.0,4.0,1.0,0.0,46.0,35.0,0.0,48.0,46.0,1.0,7001.0,6043.0,0.0,870.0,657.0,15190.0
