AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.69,0.22,0.27,0.00,0.63,1.57,0.62,0.71
25-29,0.74,0.23,0.00,0.00,0.00,1.02,0.85,0.57
30-34,0.00,0.41,0.27,0.00,0.55,1.59,0.00,0.87
35-39,1.31,0.52,0.32,0.00,0.70,2.84,1.05,1.49
40-44,2.44,1.10,0.00,0.00,1.05,4.45,2.86,2.55
45-49,1.32,1.99,0.87,0.00,2.25,6.01,1.57,3.65
50-54,2.50,2.73,2.50,0.00,3.16,8.99,1.38,5.42
55-59,0.68,4.48,2.40,0.00,2.56,12.50,2.74,7.86
60-64,2.80,6.81,2.67,0.00,0.00,16.50,3.72,11.27
65-OVER,3.64,10.71,3.24,0.00,7.22,25.68,9.62,19.52
TOTAL,1.77,2.95,0.96,0.00,1.41,10.62,1.98,6.22
