AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,25.0,1.11,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.75,2.03,0.0,0.24,0.0,1.42
25-29,0.0,1.64,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,1.88,1.58,0.0,0.16,0.0,1.44
30-34,0.0,2.15,1.65,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,2.7,0.0,0.41,0.89,2.09
35-39,0.0,1.56,2.82,0.0,0.0,2.33,0.0,0.0,0.0,0.0,2.33,3.16,0.0,3.03,0.0,0.0,2.91,4.3,0.0,1.08,0.47,2.86
40-44,0.0,3.97,3.82,0.0,3.92,0.0,0.0,0.0,0.0,0.0,2.56,2.94,0.0,5.13,0.0,0.0,4.19,5.96,0.0,2.24,1.77,4.29
45-49,0.0,4.08,3.8,0.0,6.52,8.82,0.0,0.0,0.0,0.0,0.99,1.8,0.0,7.14,0.0,0.0,7.32,8.66,0.0,1.79,2.1,6.44
50-54,0.0,4.47,6.55,0.0,5.88,13.79,0.0,0.0,0.0,0.0,1.56,3.39,0.0,0.0,0.0,0.0,9.61,12.97,0.0,3.31,2.42,9.37
55-59,0.0,7.04,7.58,0.0,3.23,16.22,0.0,0.0,0.0,0.0,5.41,2.33,0.0,5.0,6.67,0.0,12.97,15.35,0.0,3.09,2.8,12.0
60-64,0.0,10.26,20.14,0.0,16.67,11.76,0.0,0.0,0.0,0.0,5.88,12.0,0.0,0.0,12.5,0.0,17.79,19.63,0.0,3.89,4.42,16.42
65-OVER,0.0,14.53,19.2,0.0,15.79,15.79,0.0,0.0,0.0,0.0,5.0,2.22,0.0,6.67,0.0,0.0,23.7,30.61,0.0,5.95,8.04,24.11
TOTAL,7.14,4.29,5.2,0.0,3.58,5.62,0.0,0.0,0.0,0.0,1.98,2.0,0.0,3.38,1.14,0.0,8.97,11.14,0.0,2.03,1.88,8.08
