AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.35,0.00,0.00,0.00,2.67,0.00,1.69
25-29,0.00,0.00,0.00,0.00,0.00,2.53,0.00,1.46
30-34,0.00,2.91,0.00,0.00,0.00,4.85,0.00,4.01
35-39,0.00,3.33,0.00,0.00,0.00,8.36,0.00,6.73
40-44,0.00,3.91,0.00,0.00,50.00,8.98,0.00,7.42
45-49,0.00,7.34,0.00,0.00,0.00,10.65,7.14,9.57
50-54,0.00,7.14,0.00,0.00,0.00,11.51,14.29,10.32
55-59,0.00,10.11,0.00,0.00,0.00,24.67,28.57,20.87
60-64,0.00,19.88,0.00,0.00,0.00,29.01,21.05,26.54
65-OVER,0.00,18.71,0.00,0.00,20.00,37.38,5.26,33.30
TOTAL,0.00,7.40,0.00,0.00,6.25,18.53,6.50,15.12
