AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.50,0.00,0.00,0.00,2.26,1.07,1.68
25-29,0.00,0.13,0.74,0.00,0.00,1.98,0.38,1.50
30-34,0.00,0.46,0.00,0.00,0.00,3.25,1.12,2.55
35-39,2.78,0.99,0.00,0.00,0.00,3.26,0.00,2.67
40-44,0.00,0.65,0.00,0.00,0.00,4.68,1.16,3.85
45-49,2.63,2.53,0.00,0.00,0.00,6.11,0.00,5.27
50-54,2.33,2.43,2.53,0.00,0.00,8.40,3.25,7.32
55-59,0.00,5.04,0.00,0.00,0.00,12.68,4.35,11.20
60-64,0.00,8.68,0.00,33.33,0.00,17.36,6.33,15.85
65-OVER,6.67,13.39,3.85,0.00,10.00,23.29,9.20,22.02
TOTAL,1.57,3.89,0.54,4.55,0.58,11.15,2.11,9.53
