AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.15,0.00,0.00,0.00,4.55,2.94,4.28
25-29,0.00,0.00,0.00,0.00,0.00,5.08,8.62,4.91
30-34,0.00,1.67,0.00,0.00,0.00,7.94,6.67,7.40
35-39,12.50,0.00,0.00,0.00,0.00,9.46,8.16,8.91
40-44,0.00,11.32,0.00,0.00,25.00,13.91,4.55,13.48
45-49,0.00,2.90,0.00,0.00,0.00,16.06,10.17,15.10
50-54,0.00,6.06,25.00,0.00,0.00,19.19,3.33,17.94
55-59,0.00,9.59,33.33,0.00,0.00,24.08,10.00,22.74
60-64,0.00,25.45,0.00,0.00,0.00,29.16,16.67,28.41
65-OVER,0.00,17.36,0.00,0.00,14.29,37.86,15.25,36.53
TOTAL,1.59,7.99,3.85,0.00,4.17,19.57,8.16,18.50
