AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,2.0,451.0,485.0,0.0,102.0,66.0,0.0,4.0,3.0,0.0,132.0,90.0,0.0,67.0,76.0,0.0,2388.0,2398.0,0.0,1728.0,1399.0,9391.0
25-29,3.0,250.0,279.0,1.0,69.0,36.0,0.0,3.0,1.0,0.0,102.0,79.0,0.0,90.0,82.0,2.0,2691.0,2231.0,1.0,1704.0,1123.0,8747.0
30-34,2.0,208.0,230.0,0.0,63.0,37.0,0.0,6.0,3.0,0.0,122.0,89.0,0.0,78.0,64.0,1.0,2628.0,2115.0,1.0,1762.0,1042.0,8451.0
35-39,0.0,168.0,193.0,0.0,34.0,26.0,0.0,2.0,0.0,0.0,98.0,82.0,0.0,69.0,49.0,0.0,2325.0,1824.0,3.0,1549.0,935.0,7357.0
40-44,0.0,200.0,194.0,0.0,29.0,25.0,0.0,2.0,1.0,0.0,104.0,74.0,0.0,87.0,60.0,1.0,2477.0,2125.0,3.0,1486.0,917.0,7785.0
45-49,0.0,159.0,186.0,0.0,32.0,30.0,0.0,5.0,3.0,0.0,79.0,70.0,0.0,103.0,56.0,0.0,2583.0,2313.0,2.0,1487.0,987.0,8095.0
50-54,1.0,147.0,204.0,0.0,36.0,39.0,0.0,3.0,3.0,1.0,99.0,69.0,0.0,87.0,59.0,1.0,3153.0,3071.0,0.0,1490.0,1199.0,9662.0
55-59,0.0,151.0,140.0,0.0,25.0,33.0,0.0,5.0,1.0,0.0,57.0,55.0,0.0,82.0,43.0,0.0,2751.0,2613.0,0.0,1215.0,957.0,8128.0
60-64,0.0,92.0,97.0,0.0,42.0,27.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,80.0,38.0,0.0,2224.0,2104.0,0.0,904.0,730.0,6430.0
65-OVER,0.0,160.0,166.0,0.0,33.0,23.0,0.0,3.0,6.0,0.0,73.0,59.0,0.0,89.0,60.0,1.0,6321.0,5297.0,1.0,1386.0,997.0,14675.0
TOTAL,8.0,1986.0,2174.0,1.0,465.0,342.0,0.0,33.0,21.0,1.0,912.0,713.0,0.0,832.0,587.0,6.0,29541.0,26091.0,11.0,14711.0,10286.0,88721.0
