AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.26,0.00,0.00,0.00,3.28,0.00,1.15
25-29,0.00,0.41,0.00,0.00,0.00,2.54,0.00,1.28
30-34,0.00,1.35,0.00,0.00,0.00,3.12,0.00,1.88
35-39,0.00,1.21,0.00,0.00,0.00,3.77,11.11,2.33
40-44,0.00,0.85,0.00,0.00,0.00,5.03,0.00,2.53
45-49,0.00,2.85,0.00,0.00,0.00,6.69,0.00,4.62
50-54,0.00,5.17,0.00,0.00,0.00,7.63,0.00,6.10
55-59,0.00,4.67,0.00,0.00,0.00,11.49,8.33,8.19
60-64,0.00,5.83,0.00,0.00,0.00,17.24,0.00,12.23
65-OVER,0.00,7.66,0.00,0.00,0.00,18.07,4.76,13.95
TOTAL,0.00,3.30,0.00,0.00,0.00,10.88,2.40,6.81
