AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,1.57,2.27,0.90
25-29,0.00,0.00,0.00,0.00,0.00,1.84,4.35,1.14
30-34,0.00,1.32,0.00,0.00,0.00,0.55,0.00,0.83
35-39,0.00,1.35,0.00,0.00,0.00,3.37,3.85,2.53
40-44,0.00,1.44,0.00,0.00,0.00,3.40,0.00,2.54
45-49,0.00,5.77,0.00,0.00,0.00,7.10,5.26,6.41
50-54,0.00,1.49,0.00,0.00,0.00,8.42,0.00,5.18
55-59,0.00,6.59,0.00,0.00,0.00,11.99,5.56,9.57
60-64,0.00,9.14,0.00,0.00,0.00,13.26,0.00,11.35
65-OVER,0.00,8.23,0.00,0.00,0.00,19.87,7.69,16.14
TOTAL,0.00,3.79,0.00,0.00,0.00,9.95,3.00,7.21
