AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.23,0.00,0.00,0.00,5.41,0.00,2.49
25-29,0.00,2.55,0.00,0.00,0.00,0.85,0.00,1.84
30-34,0.00,1.44,0.00,0.00,0.00,4.26,0.00,2.24
35-39,0.00,5.42,0.00,0.00,0.00,6.82,0.00,5.77
40-44,0.00,4.58,0.00,0.00,0.00,7.94,0.00,5.99
45-49,0.00,2.82,0.00,0.00,0.00,8.18,14.29,5.07
50-54,0.00,8.05,0.00,0.00,0.00,6.16,14.29,7.43
55-59,0.00,11.20,0.00,0.00,0.00,12.88,0.00,11.72
60-64,0.00,16.00,0.00,0.00,100.0,15.48,20.00,16.04
65-OVER,0.00,19.52,0.00,0.00,0.00,21.04,10.00,20.19
TOTAL,0.00,8.77,0.00,0.00,12.50,12.66,5.71,10.33
