AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.26,0.00,0.00,0.00,8.70,0.00,3.91
25-29,0.00,2.16,0.00,0.00,0.00,0.00,0.00,1.40
30-34,0.00,0.74,0.00,0.00,0.00,2.44,0.00,1.31
35-39,0.00,1.46,0.00,0.00,0.00,1.72,0.00,1.49
40-44,0.00,2.50,0.00,0.00,0.00,1.56,0.00,2.11
45-49,0.00,6.63,0.00,0.00,0.00,6.02,10.00,6.50
50-54,0.00,6.55,0.00,0.00,0.00,6.86,0.00,6.57
55-59,0.00,6.25,0.00,0.00,0.00,5.65,0.00,5.78
60-64,0.00,8.11,0.00,0.00,0.00,11.11,25.00,9.47
65-OVER,0.00,10.94,0.00,0.00,0.00,13.82,0.00,12.15
TOTAL,0.00,5.75,0.00,0.00,0.00,8.06,3.70,6.52
