AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.48,0.00,0.00,0.00,3.33,0.00,4.50
25-29,0.00,5.08,0.00,0.00,0.00,0.00,0.00,3.06
30-34,0.00,5.26,0.00,0.00,0.00,3.57,0.00,4.49
35-39,0.00,7.27,0.00,0.00,0.00,0.00,0.00,4.88
40-44,0.00,4.26,0.00,0.00,0.00,7.14,0.00,5.00
45-49,0.00,4.48,0.00,0.00,0.00,13.51,0.00,7.48
50-54,0.00,9.76,0.00,0.00,0.00,5.56,0.00,8.26
55-59,0.00,8.57,0.00,0.00,0.00,13.16,0.00,10.00
60-64,0.00,11.11,0.00,0.00,0.00,23.53,25.00,16.06
65-OVER,0.00,15.64,0.00,0.00,0.00,24.04,50.00,20.33
TOTAL,0.00,9.09,0.00,0.00,0.00,14.81,11.76,11.20
