AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.11,3.45,0.00,0.00,4.60,0.00,3.48
25-29,0.00,2.29,0.00,0.00,0.00,5.02,5.88,3.36
30-34,0.00,4.82,0.00,0.00,0.00,9.63,2.78,6.57
35-39,0.00,9.04,0.00,0.00,14.29,13.27,16.67,10.74
40-44,0.00,10.29,0.00,0.00,0.00,18.98,9.52,13.72
45-49,25.00,14.30,0.00,0.00,37.50,15.94,25.81,15.30
50-54,0.00,18.18,0.00,0.00,0.00,22.27,11.76,19.67
55-59,0.00,22.35,0.00,0.00,14.29,26.67,10.00,24.10
60-64,0.00,30.88,0.00,0.00,7.69,32.51,10.53,31.07
65-OVER,10.00,27.00,0.00,0.00,36.36,33.77,17.78,31.31
TOTAL,2.78,13.97,0.71,0.00,11.24,22.47,10.81,17.80
