AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.88,0.00,0.00,0.00,2.92,0.00,1.57
25-29,0.00,1.00,0.00,0.00,0.00,3.29,1.59,2.07
30-34,0.00,1.82,0.00,0.00,0.00,2.65,2.44,2.28
35-39,0.00,1.59,0.00,0.00,0.00,2.49,0.00,1.94
40-44,0.00,3.36,14.29,0.00,0.00,6.03,2.44,4.81
45-49,0.00,4.28,0.00,0.00,33.33,10.23,16.22,8.19
50-54,33.33,5.23,0.00,0.00,33.33,12.97,0.00,10.00
55-59,0.00,7.67,0.00,0.00,0.00,14.09,4.55,11.36
60-64,0.00,9.15,0.00,0.00,0.00,18.22,9.38,14.48
65-OVER,0.00,8.47,0.00,0.00,12.50,23.34,14.52,18.84
TOTAL,9.52,4.57,1.25,0.00,7.14,13.11,5.09,9.47
