AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.10,0.00,0.00,1.37,2.31,0.59,1.45
25-29,0.00,0.07,0.00,0.00,0.00,1.91,1.20,1.39
30-34,0.00,0.39,0.00,0.00,2.44,3.06,2.82,2.49
35-39,5.56,0.43,1.61,0.00,0.00,5.97,4.30,4.72
40-44,3.85,1.40,1.30,0.00,0.00,6.72,3.35,5.35
45-49,8.00,2.36,1.23,0.00,2.94,9.79,4.83,7.92
50-54,3.33,1.88,6.15,0.00,12.50,12.89,7.08,10.47
55-59,0.00,2.38,0.00,0.00,6.06,16.99,5.85,13.86
60-64,10.53,4.29,8.82,0.00,6.25,23.47,8.09,19.73
65-OVER,9.38,7.92,3.23,0.00,17.50,30.55,15.23,27.17
TOTAL,3.72,1.89,1.58,0.00,3.45,13.44,4.81,10.49
