AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,18.0,23.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,243.0,208.0,0.0,418.0,343.0,1275.0
25-29,0.0,11.0,14.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,187.0,215.0,0.0,361.0,256.0,1054.0
30-34,0.0,11.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,202.0,181.0,0.0,322.0,191.0,920.0
35-39,0.0,6.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,189.0,179.0,0.0,245.0,168.0,807.0
40-44,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241.0,190.0,0.0,287.0,156.0,890.0
45-49,0.0,10.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,251.0,224.0,0.0,312.0,220.0,1037.0
50-54,0.0,6.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,302.0,288.0,0.0,420.0,292.0,1326.0
55-59,0.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,283.0,270.0,0.0,362.0,251.0,1183.0
60-64,0.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,315.0,265.0,0.0,261.0,236.0,1099.0
65-OVER,0.0,15.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,867.0,737.0,0.0,688.0,394.0,2716.0
TOTAL,0.0,102.0,101.0,0.0,14.0,15.0,0.0,1.0,2.0,0.0,19.0,9.0,0.0,11.0,13.0,0.0,3080.0,2757.0,0.0,3676.0,2507.0,12307.0
