AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.38,0.00,0.00,0.00,2.03,1.16,1.24
25-29,0.00,0.11,0.00,0.00,0.00,1.66,1.59,1.03
30-34,0.00,0.51,0.00,0.00,0.00,1.40,1.52,1.07
35-39,0.00,0.79,0.00,0.00,6.67,2.58,0.97,1.83
40-44,0.00,2.29,0.00,0.00,0.00,4.30,0.00,3.30
45-49,0.00,1.67,0.00,0.00,0.00,5.09,1.12,3.71
50-54,0.00,2.69,0.00,0.00,7.14,7.26,0.79,5.32
55-59,0.00,3.64,6.67,0.00,0.00,9.30,7.14,7.22
60-64,0.00,6.80,0.00,0.00,12.50,14.48,3.66,11.65
65-OVER,0.00,9.09,0.00,0.00,11.11,19.26,10.16,16.40
TOTAL,0.00,3.23,0.55,0.00,3.36,9.40,3.13,6.97
