AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,5.22,5.88,4.09
25-29,0.00,0.00,0.00,0.00,0.00,7.81,0.00,5.67
30-34,0.00,1.18,0.00,0.00,0.00,10.13,9.52,8.20
35-39,0.00,1.18,0.00,0.00,0.00,11.91,5.00,9.60
40-44,50.00,1.56,0.00,0.00,0.00,19.41,11.11,16.57
45-49,0.00,1.33,0.00,0.00,0.00,18.05,8.70,15.00
50-54,0.00,0.00,0.00,0.00,0.00,25.51,7.69,20.78
55-59,0.00,2.41,33.33,0.00,0.00,26.04,8.70,21.43
60-64,0.00,7.46,0.00,0.00,0.00,31.39,22.22,28.05
65-OVER,0.00,12.07,0.00,100.0,0.00,37.92,19.35,34.99
TOTAL,6.25,2.97,2.22,50.00,0.00,22.79,9.49,19.06
