AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,12.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71.0,90.0,1.0,295.0,273.0,756.0
25-29,0.0,12.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,58.0,73.0,1.0,229.0,180.0,571.0
30-34,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73.0,64.0,0.0,203.0,109.0,464.0
35-39,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,63.0,52.0,0.0,173.0,114.0,417.0
40-44,0.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,70.0,79.0,0.0,132.0,104.0,405.0
45-49,0.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,96.0,96.0,0.0,199.0,127.0,537.0
50-54,0.0,11.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,97.0,0.0,214.0,150.0,594.0
55-59,0.0,14.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,132.0,123.0,0.0,192.0,132.0,606.0
60-64,0.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,162.0,126.0,0.0,150.0,118.0,570.0
65-OVER,0.0,9.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,410.0,392.0,0.0,387.0,216.0,1430.0
TOTAL,0.0,91.0,74.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,7.0,5.0,0.0,1247.0,1192.0,2.0,2174.0,1523.0,6350.0
