AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,1.54,1.85,1.37
25-29,0.00,0.00,0.00,0.00,0.00,1.90,3.12,1.72
30-34,0.00,2.70,0.00,0.00,0.00,1.97,0.00,1.91
35-39,0.00,0.00,0.00,0.00,0.00,2.23,3.03,2.02
40-44,0.00,1.27,0.00,0.00,0.00,3.44,0.00,3.08
45-49,0.00,0.00,0.00,0.00,0.00,8.40,3.85,7.62
50-54,0.00,0.00,0.00,0.00,0.00,8.94,10.71,8.20
55-59,11.11,1.41,0.00,0.00,0.00,9.11,0.00,8.41
60-64,0.00,2.56,0.00,0.00,0.00,14.29,4.35,13.06
65-OVER,0.00,5.80,0.00,0.00,0.00,18.42,15.38,17.71
TOTAL,1.67,1.64,0.00,0.00,0.00,9.47,4.40,8.65
