AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.44,0.00,1.61
25-29,0.00,2.22,0.00,0.00,0.00,0.63,0.00,0.88
30-34,0.00,0.00,0.00,0.00,0.00,4.98,0.00,3.07
35-39,0.00,0.00,0.00,0.00,0.00,4.65,0.00,3.10
40-44,0.00,2.33,0.00,0.00,0.00,7.24,8.57,6.19
45-49,0.00,5.05,0.00,0.00,0.00,5.48,0.00,5.04
50-54,0.00,5.21,0.00,0.00,25.00,7.19,4.00,6.68
55-59,0.00,7.77,0.00,0.00,0.00,13.50,11.11,11.93
60-64,0.00,7.59,0.00,0.00,25.00,15.50,18.75,13.83
65-OVER,0.00,6.90,0.00,0.00,0.00,21.79,20.00,18.51
TOTAL,0.00,3.90,0.00,0.00,6.25,9.69,5.05,7.96
