AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.28,0.00,0.00,0.00,2.11,2.40,1.71
25-29,0.00,0.36,4.17,0.00,0.00,1.13,2.17,1.09
30-34,0.00,0.95,5.00,0.00,0.00,2.76,3.45,2.52
35-39,0.00,1.79,0.00,0.00,0.00,3.41,3.06,3.05
40-44,0.00,1.74,0.00,0.00,0.00,4.97,5.31,4.41
45-49,11.11,3.91,0.00,0.00,0.00,8.21,6.00,7.33
50-54,0.00,4.17,0.00,0.00,16.67,9.50,8.54,8.47
55-59,0.00,4.19,0.00,0.00,0.00,14.57,8.97,12.44
60-64,9.09,9.03,6.25,0.00,10.00,17.40,7.69,15.61
65-OVER,9.09,13.24,7.69,0.00,0.00,27.80,11.21,25.04
TOTAL,3.39,5.09,2.11,0.00,1.45,12.32,5.73,10.68
