AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.21,0.00,0.00,0.00,0.36,7.69,0.38
25-29,0.00,1.26,0.00,0.00,0.00,0.79,0.00,1.04
30-34,0.00,1.44,0.00,0.00,0.00,0.86,0.00,1.19
35-39,0.00,3.45,0.00,0.00,0.00,2.62,0.00,3.02
40-44,0.00,3.30,0.00,0.00,0.00,2.49,0.00,2.82
45-49,0.00,4.40,0.00,0.00,0.00,3.47,0.00,3.93
50-54,0.00,5.38,0.00,0.00,0.00,4.15,12.50,4.80
55-59,0.00,4.42,0.00,0.00,0.00,5.25,0.00,4.80
60-64,0.00,14.06,0.00,0.00,0.00,11.49,0.00,12.38
65-OVER,0.00,12.93,0.00,0.00,0.00,14.31,11.11,13.77
TOTAL,0.00,5.20,0.00,0.00,0.00,6.98,3.80,6.03
