AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.79,0.00,0.00,0.00,2.62,1.54,2.10
25-29,0.00,0.00,0.00,0.00,0.00,2.20,2.66,1.89
30-34,0.00,0.82,0.00,0.00,7.14,2.75,1.69,2.41
35-39,0.00,1.04,0.00,0.00,0.00,3.83,2.67,3.33
40-44,0.00,1.85,2.27,0.00,0.00,6.42,1.80,5.48
45-49,0.00,1.81,2.22,0.00,0.00,9.37,3.70,8.00
50-54,0.00,2.03,5.41,0.00,8.33,11.55,4.08,10.06
55-59,16.67,5.07,4.35,33.33,0.00,17.43,5.74,15.45
60-64,25.00,5.38,0.00,0.00,0.00,22.60,9.68,20.07
65-OVER,12.50,8.92,5.56,50.00,44.44,32.54,13.60,29.52
TOTAL,4.29,2.76,1.92,17.39,5.13,12.46,3.53,10.59
