AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.29,5.26,0.00,0.00,4.20,4.29,2.82
25-29,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.96
30-34,0.00,1.15,0.00,0.00,33.33,5.31,3.12,3.94
35-39,0.00,0.00,0.00,0.00,0.00,5.86,8.11,4.06
40-44,0.00,0.44,0.00,0.00,0.00,6.22,0.00,4.27
45-49,0.00,4.38,0.00,0.00,0.00,9.19,6.25,7.41
50-54,0.00,1.91,0.00,0.00,0.00,12.20,2.22,8.85
55-59,0.00,4.71,16.67,0.00,0.00,16.61,15.38,13.82
60-64,0.00,9.66,0.00,0.00,0.00,29.07,23.81,25.65
65-OVER,28.57,12.06,20.00,0.00,20.00,36.46,28.99,33.29
TOTAL,3.33,3.79,3.19,0.00,5.13,20.56,10.41,16.09
