AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.67,0.78,0.54,0.00,1.71,2.61,1.02,1.39
25-29,4.26,0.35,0.83,0.00,0.00,1.24,0.52,0.73
30-34,0.00,0.69,0.00,0.00,3.92,3.00,0.78,1.43
35-39,0.00,1.81,0.00,0.00,2.04,4.49,1.57,2.38
40-44,0.00,2.49,0.00,0.00,1.41,5.42,2.28,3.12
45-49,0.00,3.55,3.23,0.00,2.04,9.95,2.92,5.41
50-54,0.00,4.92,3.90,0.00,3.51,13.22,7.30,8.40
55-59,1.82,6.78,0.00,0.00,11.11,18.62,7.24,12.55
60-64,4.26,10.30,4.44,0.00,0.00,22.31,7.02,16.39
65-OVER,6.25,9.77,1.59,20.00,0.00,31.01,14.99,23.70
TOTAL,2.24,3.81,1.24,3.57,2.15,16.28,4.63,8.87
