AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.34,0.00,1.48
25-29,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.40
30-34,0.00,0.00,0.00,0.00,0.00,2.17,20.00,1.83
35-39,0.00,1.39,0.00,0.00,0.00,3.89,0.00,3.14
40-44,0.00,0.00,0.00,0.00,0.00,4.55,12.50,3.77
45-49,0.00,2.82,0.00,0.00,0.00,4.09,0.00,3.57
50-54,0.00,4.00,0.00,0.00,0.00,6.03,0.00,5.21
55-59,0.00,11.69,0.00,0.00,0.00,12.32,0.00,11.93
60-64,0.00,11.76,0.00,0.00,0.00,14.62,0.00,13.58
65-OVER,0.00,9.95,0.00,0.00,0.00,18.29,0.00,15.82
TOTAL,0.00,5.15,0.00,0.00,0.00,9.27,3.39,7.88
