AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.96,2.62,0.97,0.00,1.63,3.00,1.92,2.55
25-29,0.00,2.22,1.25,9.09,0.94,2.20,1.62,2.10
30-34,0.00,4.18,0.47,0.00,3.30,3.48,2.05,3.60
35-39,2.47,7.81,1.33,0.00,4.17,4.51,4.26,6.28
40-44,3.28,12.33,1.53,0.00,6.32,6.40,6.32,9.65
45-49,3.64,14.85,1.87,0.00,6.33,8.64,7.55,11.97
50-54,6.10,18.38,2.13,25.00,5.95,11.25,7.74,14.79
55-59,5.19,23.47,2.65,0.00,10.84,15.68,8.36,19.14
60-64,3.95,30.37,6.10,0.00,10.45,22.13,11.97,25.47
65-OVER,7.74,35.28,10.83,0.00,13.67,28.93,19.10,30.69
TOTAL,3.39,15.01,2.40,3.33,5.21,13.95,5.95,13.52
