AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.82,0.13,0.91,0.00,0.88,2.38,1.12,1.74
25-29,0.00,0.22,0.00,0.00,4.62,1.49,1.82,1.26
30-34,1.67,0.26,0.65,0.00,0.00,2.53,1.91,2.02
35-39,2.82,0.67,0.72,0.00,1.69,3.51,1.30,2.76
40-44,0.00,1.22,0.00,0.00,1.67,4.95,2.99,4.03
45-49,1.41,1.46,2.50,0.00,3.70,7.70,4.50,6.38
50-54,5.00,2.00,2.19,0.00,0.00,10.30,5.87,8.43
55-59,1.96,3.54,4.08,0.00,7.14,15.01,9.04,12.54
60-64,11.54,4.45,4.55,0.00,0.00,20.14,8.86,16.72
65-OVER,7.69,8.54,2.19,0.00,17.95,30.79,17.01,27.00
TOTAL,2.74,2.35,1.55,0.00,3.24,12.01,4.97,9.59
