AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,8.0,0.0,28.0,39.0,111.0
25-29,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,0.0,42.0,22.0,96.0
30-34,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,19.0,0.0,66.0,20.0,128.0
35-39,0.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,17.0,23.0,0.0,136.0,31.0,228.0
40-44,0.0,15.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,34.0,28.0,1.0,225.0,88.0,405.0
45-49,0.0,10.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,52.0,66.0,0.0,251.0,123.0,516.0
50-54,0.0,17.0,12.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,115.0,110.0,0.0,305.0,126.0,697.0
55-59,0.0,18.0,11.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,168.0,178.0,0.0,385.0,181.0,952.0
60-64,0.0,20.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,2.0,0.0,262.0,237.0,0.0,375.0,161.0,1083.0
65-OVER,0.0,40.0,31.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,11.0,0.0,980.0,1010.0,0.0,495.0,312.0,2913.0
TOTAL,0.0,142.0,95.0,0.0,21.0,23.0,0.0,1.0,2.0,0.0,24.0,13.0,0.0,13.0,20.0,2.0,1670.0,1691.0,1.0,2308.0,1103.0,7129.0
