AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.37,0.00,0.00,0.00,1.03,1.82,0.70
25-29,0.00,0.15,0.00,0.00,0.00,0.83,0.00,0.48
30-34,14.29,0.37,0.00,0.00,0.00,1.79,0.00,1.16
35-39,0.00,1.86,0.00,0.00,0.00,2.10,2.70,1.98
40-44,0.00,1.40,0.00,0.00,0.00,2.51,0.00,1.92
45-49,0.00,2.08,0.00,0.00,0.00,3.93,0.00,2.99
50-54,0.00,3.46,0.00,0.00,0.00,6.06,0.00,4.83
55-59,0.00,3.06,0.00,0.00,0.00,5.84,0.00,4.64
60-64,0.00,7.16,0.00,0.00,0.00,11.14,0.00,9.45
65-OVER,0.00,7.08,0.00,0.00,0.00,13.21,3.45,11.35
TOTAL,2.17,2.75,0.00,0.00,0.00,6.52,0.97,4.84
