AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.50,2.34,2.38
25-29,0.00,0.00,0.00,0.00,0.00,2.34,2.74,2.30
30-34,0.00,0.00,0.00,0.00,0.00,3.55,1.61,3.32
35-39,0.00,0.00,0.00,0.00,0.00,6.41,1.79,5.97
40-44,0.00,0.00,0.00,0.00,0.00,7.20,6.98,7.01
45-49,0.00,12.50,0.00,0.00,0.00,9.06,3.23,8.63
50-54,0.00,0.00,7.69,0.00,16.67,12.53,9.09,12.31
55-59,0.00,0.00,10.00,0.00,0.00,18.15,5.66,17.53
60-64,0.00,33.33,14.29,0.00,0.00,21.51,17.24,21.27
65-OVER,0.00,33.33,0.00,0.00,33.33,35.72,18.58,35.04
TOTAL,0.00,5.66,2.42,0.00,10.64,16.60,6.82,15.90
