AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.12,0.00,0.00,0.00,2.13,0.00,1.24
25-29,0.00,0.85,0.00,0.00,0.00,1.58,0.00,1.24
30-34,0.00,0.35,0.00,0.00,0.00,2.51,0.00,1.74
35-39,0.00,0.77,0.00,0.00,0.00,2.63,0.00,1.95
40-44,0.00,1.42,0.00,0.00,0.00,3.08,0.00,2.46
45-49,9.09,1.08,0.00,0.00,0.00,6.88,0.00,4.99
50-54,11.11,1.03,0.00,0.00,0.00,8.67,7.69,6.40
55-59,33.33,3.47,0.00,0.00,0.00,10.56,5.26,8.54
60-64,16.67,6.58,0.00,0.00,0.00,14.04,6.67,11.90
65-OVER,0.00,8.56,11.11,0.00,11.11,17.40,14.29,15.56
TOTAL,6.25,2.46,0.45,0.00,0.99,8.40,2.59,6.47
