AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.96
25-29,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.83
30-34,0.00,1.71,0.00,0.00,0.00,2.02,0.00,1.87
35-39,0.00,0.00,0.00,0.00,0.00,1.63,0.00,1.36
40-44,0.00,0.72,0.00,0.00,0.00,3.25,0.00,2.81
45-49,0.00,2.26,0.00,0.00,0.00,3.63,0.00,3.32
50-54,0.00,1.45,0.00,0.00,25.00,5.72,5.56,5.27
55-59,0.00,5.76,0.00,0.00,0.00,7.37,2.86,7.04
60-64,0.00,3.23,0.00,0.00,0.00,11.80,8.00,10.68
65-OVER,0.00,7.84,20.00,0.00,0.00,16.95,18.18,16.32
TOTAL,0.00,2.69,1.23,0.00,2.33,7.71,3.80,7.00
