AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.72,0.00,0.00,0.00,1.31,0.00,1.11
25-29,0.00,0.92,0.00,0.00,0.00,1.30,0.00,1.16
30-34,0.00,0.00,0.00,0.00,0.00,3.09,0.00,2.52
35-39,0.00,1.16,0.00,0.00,0.00,6.20,3.45,5.42
40-44,0.00,6.12,0.00,0.00,25.00,5.92,4.55,5.92
45-49,33.33,6.25,0.00,0.00,0.00,5.12,12.00,5.47
50-54,0.00,6.86,0.00,0.00,0.00,8.72,0.00,8.13
55-59,0.00,6.25,0.00,0.00,0.00,11.30,0.00,10.47
60-64,0.00,7.78,0.00,0.00,0.00,15.13,18.18,14.17
65-OVER,0.00,21.47,0.00,100.0,0.00,23.23,17.24,22.96
TOTAL,4.00,6.57,0.00,14.29,2.94,10.50,3.95,9.76
