AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,4.42,0.00,2.12
25-29,0.00,0.43,0.00,0.00,0.00,6.50,0.00,3.34
30-34,0.00,0.48,0.00,0.00,0.00,9.38,15.38,5.01
35-39,0.00,1.04,0.00,0.00,0.00,9.36,8.33,5.37
40-44,0.00,0.68,0.00,0.00,0.00,9.91,0.00,5.96
45-49,0.00,1.18,0.00,0.00,0.00,13.11,0.00,8.19
50-54,0.00,5.73,0.00,0.00,0.00,17.82,7.14,13.14
55-59,0.00,3.23,0.00,0.00,0.00,21.19,0.00,13.70
60-64,0.00,4.76,0.00,0.00,0.00,24.56,14.29,17.06
65-OVER,33.33,6.03,0.00,0.00,0.00,26.81,8.33,21.03
TOTAL,5.88,2.43,0.00,0.00,0.00,17.18,5.04,11.07
