AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.47,0.00,1.34
25-29,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.67
30-34,0.00,0.00,0.00,0.00,0.00,3.46,0.00,2.13
35-39,0.00,1.77,0.00,0.00,0.00,4.93,3.45,3.72
40-44,0.00,1.00,0.00,0.00,0.00,6.62,0.00,4.80
45-49,0.00,1.05,0.00,0.00,0.00,9.30,4.00,6.94
50-54,0.00,1.80,0.00,0.00,0.00,13.16,0.00,9.69
55-59,0.00,1.40,0.00,0.00,0.00,17.05,0.00,11.54
60-64,0.00,6.82,0.00,0.00,0.00,18.45,11.76,14.90
65-OVER,50.00,9.87,0.00,0.00,0.00,29.01,17.24,25.25
TOTAL,5.88,3.05,0.00,0.00,0.00,14.65,3.10,10.90
