AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,0.00,0.00,0.00,0.00,3.69,0.00,2.58
25-29,0.00,0.81,0.00,0.00,0.00,1.28,1.89,1.22
30-34,0.00,0.00,0.00,0.00,0.00,2.25,2.33,1.71
35-39,0.00,2.11,0.00,0.00,0.00,3.89,0.00,2.98
40-44,0.00,2.75,0.00,0.00,0.00,6.77,8.51,5.91
45-49,33.33,2.59,0.00,0.00,0.00,7.05,3.92,5.89
50-54,0.00,2.90,0.00,0.00,100.0,13.32,7.84,10.63
55-59,0.00,8.39,0.00,0.00,33.33,15.83,7.27,13.31
60-64,0.00,5.88,0.00,0.00,0.00,21.28,3.45,16.42
65-OVER,0.00,13.21,0.00,0.00,0.00,27.72,7.89,23.88
TOTAL,17.65,4.64,0.00,0.00,7.69,13.31,4.35,10.54
