AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.08,0.00,0.00,0.00,2.20,0.00,1.54
25-29,0.00,3.53,0.00,0.00,0.00,0.00,0.00,1.90
30-34,0.00,2.82,0.00,0.00,50.00,7.25,0.00,5.56
35-39,0.00,2.67,0.00,0.00,0.00,1.67,0.00,2.14
40-44,0.00,9.09,0.00,0.00,0.00,8.14,0.00,8.18
45-49,0.00,7.14,0.00,0.00,0.00,13.27,0.00,10.53
50-54,0.00,7.44,0.00,0.00,0.00,13.68,25.00,10.41
55-59,0.00,19.05,0.00,0.00,0.00,13.46,0.00,16.11
60-64,0.00,24.53,0.00,0.00,0.00,31.78,16.67,27.85
65-OVER,0.00,19.80,0.00,0.00,0.00,29.87,50.00,26.02
TOTAL,0.00,11.47,0.00,0.00,12.50,16.71,16.00,14.06
