AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,9.09,1.81,0.00,0.00,0.00,3.83,2.00,3.12
25-29,0.00,1.33,0.00,0.00,0.00,4.01,3.52,3.28
30-34,0.00,1.91,0.00,0.00,0.00,5.57,0.00,4.19
35-39,0.00,2.98,10.53,0.00,0.00,9.78,6.19,8.14
40-44,0.00,5.83,0.00,0.00,0.00,12.68,7.22,11.03
45-49,0.00,8.29,6.67,0.00,0.00,15.11,4.40,13.16
50-54,0.00,8.75,0.00,100.0,0.00,19.21,7.00,16.27
55-59,10.00,11.62,12.50,0.00,8.33,21.52,7.94,18.98
60-64,20.00,17.87,0.00,0.00,33.33,30.47,18.87,27.88
65-OVER,14.29,25.78,0.00,0.00,0.00,37.99,19.53,35.79
TOTAL,7.02,9.03,2.60,33.33,2.67,19.90,6.89,16.92
