AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,3.37,0.00,2.40
25-29,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.53
30-34,0.00,0.00,0.00,0.00,0.00,5.30,0.00,4.17
35-39,0.00,2.63,0.00,0.00,0.00,3.39,0.00,3.15
40-44,12.50,0.00,0.00,0.00,0.00,3.38,0.00,3.01
45-49,0.00,0.00,0.00,0.00,0.00,3.78,0.00,3.15
50-54,0.00,3.23,0.00,0.00,0.00,10.43,0.00,8.30
55-59,0.00,1.96,0.00,0.00,0.00,10.67,0.00,8.33
60-64,0.00,7.69,0.00,0.00,0.00,6.20,0.00,6.59
65-OVER,0.00,12.21,0.00,0.00,0.00,18.84,0.00,16.95
TOTAL,7.14,4.23,0.00,0.00,0.00,7.94,3.33,6.97
