AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.59,0.23,0.56,0.87,1.19,3.55,1.40,1.81
25-29,0.59,0.24,0.17,0.00,0.91,2.18,0.91,1.23
30-34,0.60,0.79,0.56,0.00,1.19,3.38,1.22,1.92
35-39,0.93,0.94,0.71,2.99,1.14,5.24,1.64,2.73
40-44,1.83,1.70,1.18,5.56,2.83,7.48,2.45,4.23
45-49,1.42,2.24,1.55,6.67,3.66,10.46,3.93,6.27
50-54,1.86,2.96,2.38,0.00,5.93,15.16,5.72,9.99
55-59,2.03,3.50,2.76,1.85,7.37,20.46,8.04,14.40
60-64,2.36,4.98,2.81,4.26,6.79,25.69,10.45,19.08
65-OVER,2.85,5.60,5.32,3.77,8.91,33.18,14.52,26.11
TOTAL,1.53,1.91,1.39,2.50,3.48,15.39,4.29,9.11
