AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.33,0.00,50.00,0.00,1.42,1.85,1.48
25-29,0.00,1.85,0.00,0.00,0.00,2.21,0.00,1.95
30-34,16.67,1.99,0.00,0.00,0.00,3.13,0.00,2.64
35-39,0.00,4.58,0.00,0.00,0.00,3.98,0.00,4.05
40-44,0.00,8.46,0.00,0.00,0.00,3.42,2.78,4.92
45-49,0.00,5.73,0.00,0.00,50.00,5.18,7.41,5.47
50-54,0.00,10.73,0.00,0.00,0.00,9.35,0.00,9.45
55-59,0.00,13.24,0.00,0.00,0.00,14.01,0.00,13.34
60-64,0.00,16.95,50.00,0.00,0.00,18.62,5.00,17.84
65-OVER,0.00,20.75,20.00,0.00,0.00,21.78,9.43,21.26
TOTAL,4.00,9.09,3.23,16.67,2.38,11.13,2.74,10.10
