AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.27,0.00,0.00,0.00,8.95,0.00,6.16
25-29,0.00,0.75,0.00,0.00,0.00,9.09,0.00,5.94
30-34,0.00,0.75,0.00,0.00,0.00,6.61,14.29,4.73
35-39,0.00,1.35,0.00,0.00,0.00,11.24,0.00,8.80
40-44,0.00,1.82,0.00,0.00,0.00,11.60,0.00,8.97
45-49,0.00,3.39,0.00,0.00,0.00,12.77,0.00,10.00
50-54,0.00,7.41,0.00,0.00,0.00,22.33,0.00,17.53
55-59,0.00,9.28,0.00,0.00,0.00,16.62,0.00,14.85
60-64,0.00,10.78,0.00,0.00,0.00,20.13,0.00,17.62
65-OVER,0.00,10.97,0.00,0.00,0.00,26.25,20.00,23.24
TOTAL,0.00,5.17,0.00,0.00,0.00,16.99,4.48,13.70
