AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.14,3.85,2.28
25-29,0.00,0.00,0.00,0.00,0.00,3.91,4.41,3.89
30-34,0.00,0.00,0.00,0.00,20.00,5.83,5.36,5.72
35-39,0.00,0.00,0.00,0.00,0.00,8.03,5.88,7.80
40-44,0.00,0.00,0.00,0.00,0.00,9.39,5.56,8.90
45-49,0.00,0.00,0.00,0.00,0.00,10.64,0.00,10.01
50-54,0.00,0.00,0.00,0.00,0.00,13.56,6.00,13.03
55-59,0.00,0.00,0.00,0.00,0.00,20.39,8.57,19.65
60-64,0.00,0.00,0.00,0.00,0.00,22.54,9.38,21.68
65-OVER,25.00,0.00,0.00,0.00,0.00,23.39,14.08,22.92
TOTAL,3.12,0.00,0.00,0.00,4.55,13.84,6.30,13.22
