AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,15600,60330,55120,60000,96600,64700,00000,70000,65000,90000,24880,16940,20000,90900,76900,13300,29783,27053,29000,12567,72580,96149
25-29,49000,51050,40380,30000,82400,47300,00000,32000,22000,30000,16260,10070,30000,66800,58300,27000,30974,27007,10000,15509,66190,94582
30-34,34000,61790,47550,10000,79100,50200,00000,35000,19000,50000,15620,94100,10000,65200,54700,27000,38110,31913,13000,20719,80050,114811
35-39,29000,60670,47270,00000,87600,56700,00000,34000,28000,10000,16770,97300,50000,85700,58800,19000,44152,37382,14000,26666,10671,135333
40-44,43000,60190,48580,30000,84600,58300,00000,33000,30000,80000,16700,11280,30000,10430,82400,24000,53458,46211,15000,30795,14008,161602
45-49,34000,60330,54450,20000,84800,71900,00000,36000,32000,30000,16980,13880,10000,98900,91900,26000,67090,61198,11000,33429,17528,197429
50-54,39000,58650,53780,10000,86000,75400,00000,36000,33000,70000,14400,12750,20000,89000,80800,39000,79097,73103,16000,37090,20791,227524
55-59,33000,53060,48320,60000,78800,73000,00000,30000,39000,10000,11430,96400,20000,69400,62700,22000,84707,77803,18000,36033,20967,234745
60-64,27000,46580,39680,10000,61100,58600,00000,28000,19000,30000,81600,75000,10000,58400,47500,24000,85901,77159,11000,33803,19950,229375
65-OVER,60000,10892,98750,00000,10540,99300,10000,47000,67000,20000,12880,11380,20000,10290,10080,45000,226060,213824,11000,64355,39311,571062
TOTAL,50400,62157,53388,23000,84640,65540,10000,38100,35400,42000,15408,11258,22000,83150,71480,38600,739332,672653,14800,310966,165108,2062612
