AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,60100,42075,46327,30000,64140,48230,30000,39800,39700,41000,13152,10941,28000,58120,54920,41000,134555,124364,23500,112183,90374,598655
25-29,27000,32652,31520,20000,57290,42570,00000,25100,20100,23000,10792,84780,16000,56810,51120,12400,156371,141717,81000,123064,93994,620353
30-34,18100,31583,29937,10000,48890,32900,00000,21900,16600,17000,89780,65080,13000,56140,46540,10200,150986,131282,75000,111892,76418,566814
35-39,15400,27635,26161,70000,43040,31210,00000,21800,13800,15000,85020,60620,16000,56510,40360,76000,146770,127708,72000,111931,73418,545995
40-44,14800,25000,24748,80000,37890,29320,00000,20600,16600,23000,75490,59930,15000,67070,54820,64000,153407,137082,71000,107365,74360,555115
45-49,12900,22946,24266,13000,33420,29880,00000,19200,15000,24000,68790,66440,13000,58000,56420,87000,170613,158075,63000,105171,77600,590637
50-54,14500,20867,21558,10000,30520,27870,10000,16600,14600,22000,55440,57740,13000,48220,47950,87000,180029,167102,58000,104771,78593,600342
55-59,11700,17396,17536,13000,26030,25410,00000,15100,13100,40000,42090,40390,11000,40710,39140,72000,178041,162265,64000,92176,69365,558719
60-64,95000,13395,12950,90000,20890,18690,00000,11900,10200,70000,29620,28600,90000,35200,31820,62000,164129,145559,44000,75540,55008,483510
65-OVER,26600,29524,25410,40000,34700,30960,10000,18200,22500,10000,49310,42970,26000,63310,67390,12300,444140,370692,57000,146566,93132,1139222
TOTAL,21060,263073,260413,12400,39681,31704,50000,21020,18220,18600,73498,61596,16000,54009,49048,12070,1879041,1665846,82000,1090659,782262,6259362
