COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
EFFINGHAM,3289.0,3323.0,3209.0,3318.0,3529.0,3646.0,3738.0,3386.0,2681.0,5428.0,35547.0
ELBERT,894.0,1067.0,868.0,873.0,836.0,1005.0,1079.0,1150.0,1102.0,3048.0,11922.0
EMANUEL,1012.0,1206.0,1018.0,947.0,929.0,918.0,1094.0,1078.0,1057.0,2849.0,12108.0
EVANS,490.0,518.0,409.0,375.0,394.0,426.0,481.0,553.0,456.0,1314.0,5416.0
FANNIN,966.0,1056.0,935.0,969.0,1051.0,1260.0,1467.0,1710.0,1880.0,5639.0,16933.0
FAYETTE,8971.0,6705.0,4973.0,4852.0,6248.0,8162.0,9460.0,9037.0,7707.0,17561.0,83676.0
FLOYD,4491.0,5015.0,4270.0,3972.0,4269.0,4527.0,4789.0,4936.0,4555.0,12513.0,53337.0
FORSYTH,12300.0,8342.0,8841.0,11226.0,14780.0,17362.0,15166.0,11525.0,8556.0,21502.0,129600.0
FRANKLIN,950.0,1007.0,895.0,868.0,923.0,1072.0,1167.0,1189.0,1088.0,3199.0,12358.0
FULTON,62364.0,78470.0,76333.0,68108.0,64898.0,66568.0,63284.0,56391.0,46384.0,103893.0,686693.0
GILMER,1200.0,1157.0,1050.0,1042.0,1229.0,1318.0,1600.0,1800.0,1924.0,5762.0,18082.0
GLASCOCK,149.0,141.0,122.0,149.0,159.0,188.0,173.0,186.0,151.0,402.0,1820.0
GLYNN,4073.0,4885.0,4331.0,4072.0,4113.0,4544.0,5021.0,5236.0,4896.0,13744.0,54915.0
GORDON,2963.0,2711.0,2383.0,2252.0,2579.0,2815.0,2749.0,2585.0,2303.0,5946.0,29286.0
GRADY,1262.0,1324.0,1164.0,1051.0,1141.0,1180.0,1386.0,1364.0,1260.0,3661.0,14793.0
GREENE,694.0,817.0,777.0,728.0,684.0,769.0,899.0,1084.0,1270.0,4232.0,11954.0
GWINNETT,53495.0,46030.0,42187.0,44192.0,48211.0,53097.0,52850.0,46009.0,36116.0,68003.0,490190.0
HABERSHAM,1883.0,1774.0,1662.0,1636.0,1695.0,1857.0,1931.0,2083.0,2081.0,6432.0,23034.0
HALL,9941.0,9228.0,7930.0,7729.0,8173.0,9211.0,9613.0,9006.0,8333.0,22748.0,101912.0
HANCOCK,518.0,483.0,381.0,391.0,363.0,430.0,562.0,557.0,616.0,1562.0,5863.0
HARALSON,1511.0,1533.0,1263.0,1234.0,1436.0,1724.0,1603.0,1484.0,1289.0,3635.0,16712.0
HARRIS,1873.0,1744.0,1530.0,1585.0,2001.0,2243.0,2460.0,2341.0,2224.0,5036.0,23037.0
HART,1065.0,1181.0,940.0,944.0,1016.0,1159.0,1375.0,1373.0,1345.0,4372.0,14770.0
HEARD,584.0,621.0,458.0,465.0,587.0,618.0,662.0,695.0,565.0,1415.0,6670.0
HENRY,15889.0,12852.0,11244.0,12771.0,15006.0,16261.0,15458.0,12607.0,10134.0,21506.0,143728.0
HOUSTON,8968.0,9478.0,9165.0,8198.0,7925.0,8266.0,9675.0,8941.0,7157.0,16118.0,93891.0
IRWIN,458.0,469.0,385.0,405.0,408.0,464.0,471.0,487.0,439.0,1308.0,5294.0
JACKSON,3145.0,3025.0,3005.0,3356.0,3508.0,3754.0,3520.0,3303.0,2803.0,7363.0,36782.0
JASPER,705.0,716.0,703.0,630.0,705.0,774.0,843.0,870.0,774.0,2004.0,8724.0
JEFF DAVIS,701.0,744.0,630.0,652.0,681.0,728.0,741.0,732.0,733.0,1716.0,8058.0
JEFFERSON,929.0,922.0,803.0,699.0,785.0,908.0,1015.0,962.0,1000.0,2595.0,10618.0
JENKINS,513.0,452.0,365.0,377.0,352.0,372.0,466.0,485.0,489.0,1219.0,5090.0
JOHNSON,442.0,433.0,368.0,382.0,367.0,406.0,478.0,512.0,489.0,1323.0,5200.0
JONES,1547.0,1425.0,1344.0,1427.0,1518.0,1691.0,1711.0,1672.0,1457.0,3667.0,17459.0
LAMAR,963.0,1078.0,897.0,834.0,913.0,949.0,1068.0,1035.0,1017.0,2621.0,11375.0
LANIER,469.0,491.0,470.0,422.0,403.0,414.0,473.0,443.0,392.0,916.0,4893.0
LAURENS,2229.0,2173.0,1932.0,2157.0,2075.0,2331.0,2444.0,2537.0,2405.0,6229.0,26512.0
LEE,1951.0,1831.0,1801.0,1977.0,2195.0,2219.0,2047.0,1977.0,1692.0,3252.0,20942.0
LIBERTY,3351.0,4389.0,3866.0,3198.0,2708.0,2745.0,3015.0,2819.0,2210.0,4077.0,32378.0
LINCOLN,498.0,454.0,395.0,341.0,428.0,414.0,554.0,609.0,568.0,1532.0,5793.0
LONG,738.0,857.0,885.0,727.0,734.0,671.0,719.0,642.0,528.0,951.0,7452.0
LOWNDES,7329.0,7771.0,6284.0,5261.0,4915.0,5225.0,5527.0,5213.0,4629.0,11452.0,63606.0
LUMPKIN,1597.0,1546.0,1330.0,1293.0,1266.0,1380.0,1553.0,1708.0,1642.0,4210.0,17525.0
MCDUFFIE,1232.0,1362.0,1260.0,1057.0,1126.0,1194.0,1422.0,1336.0,1240.0,3111.0,14340.0
MCINTOSH,637.0,746.0,621.0,600.0,636.0,701.0,798.0,823.0,949.0,2381.0,8892.0
MACON,613.0,715.0,544.0,497.0,480.0,510.0,648.0,722.0,713.0,1640.0,7082.0
MADISON,1710.0,1434.0,1255.0,1231.0,1384.0,1479.0,1659.0,1600.0,1508.0,3546.0,16806.0
MARION,469.0,445.0,368.0,315.0,318.0,393.0,506.0,520.0,406.0,1089.0,4829.0
MERIWETHER,1060.0,1255.0,1128.0,1045.0,1004.0,1163.0,1362.0,1322.0,1293.0,3577.0,14209.0
MILLER,326.0,335.0,313.0,310.0,291.0,327.0,400.0,348.0,330.0,1025.0,4005.0
MITCHELL,1156.0,1206.0,999.0,1019.0,1017.0,1084.0,1205.0,1166.0,1060.0,2867.0,12779.0
MONROE,1488.0,1396.0,1267.0,1286.0,1424.0,1621.0,1738.0,1895.0,1751.0,3856.0,17722.0
MONTGOMERY,448.0,434.0,412.0,340.0,407.0,464.0,494.0,504.0,436.0,1232.0,5171.0
MORGAN,1030.0,928.0,857.0,865.0,989.0,1081.0,1208.0,1199.0,1172.0,2933.0,12262.0
MURRAY,1821.0,1844.0,1561.0,1584.0,1791.0,1878.0,1981.0,1840.0,1547.0,3831.0,19678.0
MUSCOGEE,12303.0,13867.0,12805.0,11480.0,10312.0,9923.0,10857.0,10914.0,9409.0,21231.0,123101.0
NEWTON,6728.0,6154.0,5560.0,6198.0,6890.0,7238.0,6660.0,5658.0,4862.0,11194.0,67142.0
OCONEE,2657.0,2067.0,1843.0,2196.0,2413.0,2812.0,2633.0,2536.0,2165.0,4735.0,26057.0
OGLETHORPE,720.0,672.0,663.0,649.0,719.0,839.0,850.0,932.0,749.0,2021.0,8814.0
PAULDING,9297.0,8074.0,7938.0,9088.0,10379.0,10968.0,9721.0,7820.0,5937.0,12558.0,91780.0
PEACH,2099.0,2055.0,1363.0,1156.0,1160.0,1280.0,1518.0,1581.0,1394.0,3641.0,17247.0
PICKENS,1330.0,1495.0,1254.0,1320.0,1483.0,1671.0,1808.0,1871.0,1890.0,5458.0,19580.0
PIERCE,912.0,873.0,798.0,882.0,924.0,950.0,1012.0,898.0,870.0,2568.0,10687.0
PIKE,1091.0,961.0,806.0,938.0,1119.0,1210.0,1231.0,1102.0,948.0,2330.0,11736.0
POLK,1801.0,1973.0,1741.0,1659.0,1753.0,1889.0,1979.0,2073.0,1794.0,4933.0,21595.0
PULASKI,492.0,432.0,366.0,365.0,385.0,424.0,505.0,546.0,506.0,1465.0,5486.0
PUTNAM,931.0,994.0,939.0,797.0,823.0,1025.0,1150.0,1242.0,1356.0,4048.0,13305.0
QUITMAN,112.0,105.0,93.00,89.00,89.00,112.0,134.0,142.0,145.0,514.0,1535.0
RABUN,828.0,768.0,606.0,569.0,706.0,750.0,885.0,1051.0,1083.0,3775.0,11021.0
RANDOLPH,332.0,359.0,319.0,295.0,276.0,287.0,399.0,424.0,391.0,1106.0,4188.0
RICHMOND,12628.0,15156.0,13503.0,11252.0,9566.0,9819.0,11125.0,11659.0,10455.0,23020.0,128183.0
ROCKDALE,6456.0,5327.0,4318.0,4473.0,5150.0,5586.0,6142.0,5455.0,4850.0,10821.0,58578.0
SCHLEY,253.0,212.0,202.0,215.0,253.0,297.0,241.0,225.0,174.0,567.0,2639.0
SCREVEN,761.0,902.0,720.0,706.0,636.0,709.0,851.0,867.0,876.0,2073.0,9101.0
SEMINOLE,525.0,464.0,402.0,383.0,416.0,454.0,490.0,574.0,531.0,1642.0,5881.0
SPALDING,3646.0,3771.0,3434.0,3263.0,3245.0,3432.0,3685.0,3624.0,3303.0,9273.0,40676.0
STEPHENS,1233.0,1402.0,1153.0,1094.0,1181.0,1291.0,1371.0,1455.0,1409.0,4069.0,15658.0
STEWART,237.0,219.0,225.0,227.0,203.0,234.0,309.0,283.0,301.0,758.0,2996.0
SUMTER,1645.0,1792.0,1456.0,1334.0,1306.0,1411.0,1518.0,1507.0,1486.0,4203.0,17658.0
TALBOT,363.0,352.0,266.0,273.0,302.0,377.0,459.0,508.0,513.0,1115.0,4528.0
TALIAFERRO,87.00,81.00,83.00,85.00,74.00,87.00,125.0,109.0,113.0,378.0,1222.0
TATTNALL,913.0,977.0,815.0,820.0,793.0,875.0,1037.0,1002.0,848.0,2468.0,10548.0
TAYLOR,481.0,389.0,309.0,337.0,380.0,455.0,469.0,486.0,447.0,1176.0,4929.0
TELFAIR,430.0,494.0,426.0,449.0,453.0,465.0,549.0,618.0,600.0,1515.0,5999.0
TERRELL,726.0,634.0,463.0,466.0,390.0,504.0,592.0,598.0,611.0,1531.0,6515.0
THOMAS,2349.0,2597.0,2448.0,2281.0,2209.0,2419.0,2830.0,2785.0,2503.0,6972.0,29393.0
TIFT,2220.0,2182.0,1938.0,1919.0,1861.0,1913.0,1986.0,1997.0,1837.0,4626.0,22479.0
TOOMBS,1359.0,1352.0,1173.0,1195.0,1123.0,1175.0,1318.0,1328.0,1225.0,3357.0,14605.0
TOWNS,855.0,426.0,391.0,371.0,460.0,540.0,606.0,764.0,849.0,3627.0,8889.0
TREUTLEN,360.0,351.0,338.0,348.0,321.0,344.0,374.0,359.0,357.0,980.0,4132.0
TROUP,3950.0,4194.0,3548.0,3400.0,3448.0,3656.0,3874.0,3832.0,3496.0,8333.0,41731.0
TURNER,486.0,561.0,457.0,412.0,372.0,463.0,451.0,478.0,457.0,1258.0,5395.0
TWIGGS,524.0,515.0,477.0,397.0,414.0,489.0,621.0,683.0,607.0,1431.0,6158.0
UNION,764.0,842.0,767.0,727.0,854.0,1044.0,1294.0,1542.0,1671.0,6361.0,15866.0
UPSON,1442.0,1392.0,1097.0,1143.0,1256.0,1370.0,1531.0,1539.0,1397.0,3931.0,16098.0
WALKER,3185.0,3402.0,3039.0,3264.0,3432.0,3416.0,3550.0,3541.0,3391.0,9532.0,39752.0
WALTON,5478.0,5026.0,4713.0,4772.0,5221.0,5977.0,5938.0,5159.0,4392.0,11266.0,57942.0
WARE,1659.0,1734.0,1450.0,1450.0,1374.0,1539.0,1668.0,1746.0,1719.0,4685.0,19024.0
WARREN,320.0,309.0,249.0,251.0,229.0,282.0,339.0,355.0,348.0,902.0,3584.0
WASHINGTON,1119.0,1118.0,930.0,868.0,852.0,937.0,1321.0,1235.0,1145.0,2882.0,12407.0
WAYNE,1397.0,1598.0,1276.0,1247.0,1308.0,1414.0,1491.0,1425.0,1390.0,3684.0,16230.0
WEBSTER,151.0,115.0,101.0,108.0,120.0,130.0,156.0,158.0,158.0,378.0,1575.0
WHEELER,217.0,223.0,189.0,245.0,242.0,229.0,287.0,272.0,277.0,798.0,2979.0
WHITE,1186.0,1210.0,1003.0,1062.0,1215.0,1376.0,1533.0,1631.0,1581.0,4780.0,16577.0
WHITFIELD,5043.0,4481.0,3722.0,3608.0,3714.0,4177.0,4367.0,4033.0,3757.0,9530.0,46432.0
WILCOX,408.0,413.0,321.0,331.0,338.0,344.0,379.0,413.0,375.0,1156.0,4478.0
WILKES,563.0,480.0,403.0,424.0,416.0,524.0,604.0,658.0,598.0,1844.0,6514.0
WILKINSON,562.0,505.0,494.0,392.0,424.0,492.0,604.0,625.0,595.0,1395.0,6088.0
WORTH,1056.0,1211.0,1005.0,873.0,947.0,1036.0,1192.0,1191.0,1135.0,2949.0,12595.0
TOTAL,598655.0,620353.0,566814.0,545995.0,555115.0,590637.0,600342.0,558719.0,483510.0,1139222.0,6259362.0
