COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
CHATTAHOOCHEE,34.00,20.00,23.00,24.00,44.00,48.00,83.00,60.00,69.00,141.0,546.0
CHATTOOGA,163.0,112.0,186.0,235.0,285.0,333.0,430.0,530.0,519.0,1353.0,4146.0
CHEROKEE,3129.0,2442.0,3210.0,4183.0,5344.0,6467.0,7057.0,6649.0,6123.0,15087.0,59691.0
CLARKE,2847.0,2211.0,2005.0,1817.0,1547.0,1454.0,1553.0,1753.0,2048.0,5656.0,22891.0
CLAY,11.00,18.00,34.00,32.00,35.00,42.00,45.00,78.00,90.00,303.0,688.0
CLAYTON,1592.0,1777.0,2078.0,2686.0,3437.0,4153.0,4685.0,4987.0,4569.0,8659.0,38623.0
CLINCH,25.00,40.00,62.00,78.00,73.00,90.00,106.0,107.0,108.0,335.0,1024.0
COBB,9170.0,8864.0,10452.0,12383.0,14857.0,17981.0,20112.0,20267.0,18519.0,41996.0,174601.0
COFFEE,264.0,239.0,346.0,415.0,422.0,511.0,609.0,678.0,731.0,1730.0,5945.0
COLQUITT,268.0,279.0,385.0,444.0,484.0,587.0,747.0,785.0,920.0,2476.0,7375.0
COLUMBIA,1724.0,1496.0,1970.0,2277.0,2696.0,3210.0,3884.0,3929.0,3963.0,8580.0,33729.0
COOK,135.0,140.0,186.0,177.0,225.0,280.0,303.0,318.0,303.0,957.0,3024.0
COWETA,1381.0,1349.0,1690.0,2214.0,2673.0,3522.0,3709.0,3624.0,3204.0,8652.0,32018.0
CRAWFORD,79.00,93.00,92.00,111.0,149.0,177.0,294.0,324.0,327.0,774.0,2420.0
CRISP,124.0,118.0,136.0,161.0,190.0,267.0,315.0,358.0,444.0,1203.0,3316.0
DADE,168.0,125.0,168.0,203.0,204.0,247.0,296.0,434.0,429.0,1013.0,3287.0
DAWSON,236.0,234.0,285.0,295.0,386.0,517.0,650.0,716.0,773.0,2344.0,6436.0
DECATUR,176.0,208.0,231.0,253.0,339.0,389.0,525.0,560.0,605.0,1572.0,4858.0
DEKALB,6694.0,9541.0,11781.0,13009.0,13552.0,15670.0,17208.0,17464.0,17294.0,38026.0,160239.0
DODGE,99.00,120.0,182.0,217.0,217.0,307.0,345.0,345.0,437.0,1165.0,3434.0
DOOLY,69.00,83.00,95.00,112.0,104.0,145.0,155.0,215.0,244.0,662.0,1884.0
DOUGHERTY,752.0,691.0,898.0,1044.0,1137.0,1249.0,1674.0,1963.0,2113.0,5490.0,17011.0
DOUGLAS,1305.0,1022.0,1330.0,1922.0,2634.0,3226.0,3430.0,3249.0,2920.0,6736.0,27774.0
EARLY,57.00,75.00,93.00,123.0,157.0,161.0,213.0,219.0,281.0,737.0,2116.0
ECHOLS,32.00,33.00,44.00,38.00,46.00,36.00,72.00,57.00,50.00,129.0,537.0
EFFINGHAM,497.0,469.0,663.0,788.0,947.0,1158.0,1334.0,1350.0,1245.0,2669.0,11120.0
ELBERT,128.0,133.0,164.0,215.0,251.0,331.0,400.0,483.0,526.0,1529.0,4160.0
EMANUEL,130.0,181.0,198.0,226.0,259.0,273.0,396.0,435.0,473.0,1324.0,3895.0
EVANS,59.00,62.00,92.00,86.00,104.0,116.0,170.0,225.0,182.0,621.0,1717.0
FANNIN,196.0,143.0,203.0,240.0,309.0,414.0,578.0,748.0,908.0,2839.0,6578.0
FAYETTE,1576.0,1112.0,1156.0,1521.0,2228.0,3289.0,4372.0,4649.0,4445.0,10566.0,34914.0
FLOYD,750.0,718.0,883.0,1008.0,1232.0,1474.0,1741.0,2084.0,2217.0,6000.0,18107.0
FORSYTH,2384.0,1651.0,2435.0,3271.0,4829.0,6458.0,6550.0,5345.0,4315.0,11999.0,49237.0
FRANKLIN,196.0,195.0,249.0,261.0,350.0,421.0,514.0,511.0,556.0,1679.0,4932.0
FULTON,9159.0,12953.0,15060.0,15933.0,17360.0,20298.0,21668.0,21523.0,20155.0,48593.0,202702.0
GILMER,210.0,183.0,256.0,295.0,382.0,487.0,626.0,774.0,975.0,2974.0,7162.0
GLASCOCK,38.00,28.00,41.00,48.00,69.00,70.00,80.00,85.00,77.00,215.0,751.0
GLYNN,434.0,499.0,659.0,823.0,925.0,1163.0,1479.0,1876.0,2136.0,6843.0,16837.0
GORDON,463.0,393.0,519.0,606.0,821.0,984.0,1094.0,1087.0,1106.0,2896.0,9969.0
GRADY,154.0,171.0,231.0,220.0,264.0,316.0,453.0,472.0,526.0,1573.0,4380.0
GREENE,93.00,124.0,170.0,189.0,203.0,277.0,332.0,484.0,653.0,2501.0,5026.0
GWINNETT,8914.0,6955.0,8318.0,10582.0,13471.0,17585.0,20549.0,19748.0,16821.0,33275.0,156218.0
HABERSHAM,385.0,289.0,377.0,441.0,572.0,707.0,820.0,961.0,1058.0,3425.0,9035.0
HALL,1986.0,1601.0,1827.0,2101.0,2676.0,3452.0,4039.0,4028.0,4318.0,12359.0,38387.0
HANCOCK,54.00,68.00,51.00,74.00,63.00,108.0,171.0,181.0,240.0,695.0,1705.0
HARALSON,326.0,283.0,340.0,373.0,505.0,685.0,664.0,676.0,657.0,1958.0,6467.0
HARRIS,345.0,253.0,327.0,425.0,668.0,830.0,1056.0,1033.0,1151.0,2643.0,8731.0
HART,163.0,184.0,186.0,220.0,271.0,390.0,477.0,582.0,622.0,2162.0,5257.0
HEARD,110.0,81.00,96.00,113.0,177.0,206.0,238.0,322.0,280.0,718.0,2341.0
HENRY,2426.0,1759.0,2281.0,3388.0,4888.0,5873.0,6352.0,5567.0,4982.0,11217.0,48733.0
HOUSTON,1176.0,1105.0,1445.0,1710.0,1864.0,2444.0,3428.0,3570.0,3146.0,7710.0,27598.0
IRWIN,88.00,92.00,83.00,119.0,123.0,172.0,209.0,210.0,202.0,648.0,1946.0
JACKSON,624.0,575.0,818.0,1135.0,1211.0,1560.0,1524.0,1607.0,1525.0,4209.0,14788.0
JASPER,111.0,119.0,163.0,172.0,228.0,281.0,369.0,386.0,384.0,1072.0,3285.0
JEFF DAVIS,117.0,123.0,156.0,175.0,203.0,266.0,270.0,330.0,362.0,857.0,2859.0
JEFFERSON,139.0,138.0,157.0,185.0,212.0,329.0,382.0,399.0,491.0,1231.0,3663.0
JENKINS,57.00,57.00,61.00,73.00,79.00,99.00,131.0,159.0,199.0,501.0,1416.0
JOHNSON,85.00,72.00,85.00,102.0,119.0,135.0,167.0,206.0,213.0,553.0,1737.0
JONES,248.0,218.0,310.0,422.0,503.0,670.0,731.0,791.0,757.0,2077.0,6727.0
LAMAR,155.0,184.0,211.0,225.0,320.0,359.0,400.0,464.0,508.0,1358.0,4184.0
LANIER,59.00,49.00,69.00,87.00,89.00,99.00,126.0,143.0,129.0,360.0,1210.0
LAURENS,327.0,367.0,440.0,572.0,684.0,847.0,997.0,1089.0,1180.0,3285.0,9788.0
LEE,298.0,298.0,403.0,544.0,706.0,807.0,864.0,915.0,860.0,1642.0,7337.0
LIBERTY,216.0,248.0,305.0,348.0,418.0,546.0,880.0,921.0,846.0,1708.0,6436.0
LINCOLN,109.0,102.0,81.00,99.00,124.0,146.0,245.0,273.0,291.0,851.0,2321.0
LONG,61.00,79.00,91.00,93.00,138.0,156.0,201.0,188.0,182.0,346.0,1535.0
LOWNDES,1223.0,947.0,1096.0,1141.0,1267.0,1572.0,1805.0,1886.0,1981.0,5074.0,17992.0
LUMPKIN,409.0,261.0,321.0,366.0,419.0,547.0,673.0,832.0,877.0,2350.0,7055.0
MCDUFFIE,168.0,197.0,210.0,248.0,314.0,357.0,511.0,535.0,570.0,1610.0,4720.0
MCINTOSH,87.00,99.00,101.0,109.0,146.0,218.0,255.0,316.0,449.0,1245.0,3025.0
MACON,62.00,68.00,73.00,81.00,114.0,118.0,206.0,249.0,289.0,653.0,1913.0
MADISON,336.0,264.0,350.0,427.0,516.0,631.0,725.0,764.0,800.0,1903.0,6716.0
MARION,64.00,74.00,76.00,86.00,75.00,112.0,168.0,174.0,170.0,455.0,1454.0
MERIWETHER,146.0,171.0,201.0,233.0,278.0,394.0,512.0,529.0,596.0,1666.0,4726.0
MILLER,43.00,29.00,59.00,55.00,72.00,81.00,137.0,131.0,124.0,400.0,1131.0
MITCHELL,139.0,136.0,181.0,231.0,248.0,342.0,426.0,437.0,481.0,1228.0,3849.0
MONROE,297.0,229.0,288.0,429.0,503.0,619.0,764.0,896.0,952.0,2136.0,7113.0
MONTGOMERY,72.00,60.00,99.00,95.00,126.0,171.0,175.0,205.0,218.0,605.0,1826.0
MORGAN,217.0,202.0,246.0,264.0,399.0,445.0,539.0,584.0,671.0,1765.0,5332.0
MURRAY,307.0,311.0,346.0,420.0,514.0,621.0,711.0,756.0,675.0,1623.0,6284.0
MUSCOGEE,1351.0,1473.0,1668.0,1793.0,2113.0,2500.0,3394.0,3862.0,3924.0,9670.0,31748.0
NEWTON,960.0,861.0,1155.0,1583.0,2082.0,2467.0,2543.0,2392.0,2288.0,5827.0,22158.0
OCONEE,750.0,409.0,570.0,863.0,966.0,1263.0,1283.0,1384.0,1218.0,2796.0,11502.0
OGLETHORPE,161.0,152.0,182.0,208.0,256.0,372.0,366.0,482.0,414.0,1147.0,3740.0
PAULDING,1592.0,1331.0,1883.0,2451.0,3226.0,3897.0,3810.0,3322.0,2737.0,6251.0,30500.0
PEACH,186.0,174.0,216.0,229.0,305.0,398.0,533.0,646.0,632.0,1740.0,5059.0
PICKENS,272.0,272.0,264.0,370.0,487.0,599.0,755.0,855.0,957.0,2978.0,7809.0
PIERCE,164.0,134.0,182.0,213.0,270.0,324.0,373.0,357.0,380.0,1269.0,3666.0
PIKE,239.0,162.0,219.0,322.0,475.0,529.0,606.0,552.0,553.0,1385.0,5042.0
POLK,283.0,284.0,347.0,390.0,481.0,644.0,788.0,868.0,868.0,2475.0,7428.0
PULASKI,54.00,49.00,50.00,73.00,83.00,111.0,162.0,175.0,173.0,464.0,1394.0
PUTNAM,136.0,141.0,189.0,182.0,240.0,336.0,378.0,548.0,680.0,2306.0,5136.0
QUITMAN,11.00,12.00,15.00,19.00,16.00,37.00,42.00,53.00,52.00,261.0,518.0
RABUN,153.0,121.0,126.0,171.0,225.0,252.0,348.0,431.0,518.0,2173.0,4518.0
RANDOLPH,43.00,58.00,73.00,62.00,85.00,91.00,134.0,154.0,176.0,499.0,1375.0
RICHMOND,1531.0,1878.0,2106.0,2018.0,2206.0,2541.0,3424.0,4237.0,4463.0,10715.0,35119.0
ROCKDALE,877.0,670.0,756.0,1069.0,1502.0,1862.0,2478.0,2435.0,2395.0,5471.0,19515.0
SCHLEY,61.00,31.00,52.00,69.00,78.00,117.0,88.00,99.00,82.00,271.0,948.0
SCREVEN,108.0,101.0,115.0,134.0,167.0,194.0,261.0,316.0,380.0,933.0,2709.0
SEMINOLE,73.00,73.00,70.00,97.00,134.0,141.0,184.0,232.0,244.0,716.0,1964.0
SPALDING,547.0,502.0,630.0,760.0,929.0,1179.0,1333.0,1555.0,1652.0,4873.0,13960.0
STEPHENS,203.0,159.0,215.0,252.0,305.0,387.0,443.0,551.0,618.0,1795.0,4928.0
STEWART,28.00,33.00,44.00,45.00,41.00,62.00,104.0,95.00,135.0,305.0,892.0
SUMTER,189.0,187.0,259.0,301.0,335.0,443.0,535.0,577.0,697.0,1880.0,5403.0
TALBOT,62.00,65.00,52.00,68.00,98.00,123.0,193.0,216.0,249.0,549.0,1675.0
TALIAFERRO,19.00,13.00,25.00,17.00,20.00,38.00,49.00,43.00,63.00,184.0,471.0
TATTNALL,105.0,128.0,147.0,192.0,222.0,280.0,352.0,351.0,366.0,1109.0,3252.0
TAYLOR,75.00,56.00,61.00,96.00,116.0,153.0,162.0,174.0,187.0,534.0,1614.0
TELFAIR,58.00,70.00,78.00,97.00,103.0,122.0,170.0,191.0,241.0,616.0,1746.0
TERRELL,77.00,73.00,79.00,110.0,93.00,155.0,185.0,249.0,269.0,797.0,2087.0
THOMAS,281.0,339.0,500.0,593.0,616.0,763.0,991.0,1050.0,1075.0,3084.0,9292.0
TIFT,308.0,311.0,421.0,482.0,510.0,636.0,739.0,844.0,822.0,2153.0,7226.0
TOOMBS,170.0,142.0,209.0,280.0,287.0,335.0,428.0,511.0,512.0,1499.0,4373.0
TOWNS,172.0,76.00,76.00,96.00,135.0,169.0,250.0,339.0,423.0,1860.0,3596.0
TREUTLEN,53.00,42.00,59.00,78.00,88.00,82.00,127.0,110.0,144.0,381.0,1164.0
TROUP,543.0,580.0,710.0,856.0,1011.0,1287.0,1521.0,1584.0,1679.0,4122.0,13893.0
TURNER,67.00,56.00,72.00,84.00,88.00,145.0,139.0,172.0,196.0,556.0,1575.0
TWIGGS,76.00,76.00,83.00,92.00,118.0,158.0,197.0,264.0,303.0,669.0,2036.0
UNION,157.0,154.0,172.0,208.0,285.0,399.0,552.0,713.0,886.0,3413.0,6939.0
UPSON,225.0,169.0,209.0,269.0,363.0,434.0,558.0,635.0,659.0,1946.0,5467.0
WALKER,479.0,447.0,557.0,715.0,894.0,1012.0,1185.0,1376.0,1461.0,3798.0,11924.0
WALTON,991.0,883.0,1191.0,1453.0,1813.0,2347.0,2508.0,2485.0,2388.0,6321.0,22380.0
WARE,198.0,229.0,243.0,312.0,339.0,436.0,546.0,634.0,728.0,2172.0,5837.0
WARREN,50.00,38.00,33.00,65.00,72.00,97.00,105.0,136.0,159.0,403.0,1158.0
WASHINGTON,172.0,154.0,225.0,250.0,282.0,341.0,499.0,529.0,563.0,1334.0,4349.0
WAYNE,190.0,186.0,232.0,264.0,367.0,466.0,556.0,608.0,675.0,1874.0,5418.0
WEBSTER,17.00,22.00,30.00,27.00,41.00,47.00,60.00,71.00,74.00,180.0,569.0
WHEELER,28.00,23.00,24.00,34.00,56.00,50.00,79.00,76.00,97.00,301.0,768.0
WHITE,273.0,191.0,227.0,318.0,408.0,528.0,651.0,764.0,838.0,2781.0,6979.0
WHITFIELD,912.0,689.0,762.0,921.0,1075.0,1362.0,1666.0,1711.0,1836.0,4769.0,15703.0
WILCOX,57.00,55.00,77.00,89.00,86.00,102.0,138.0,153.0,157.0,532.0,1446.0
WILKES,88.00,55.00,84.00,109.0,138.0,195.0,245.0,278.0,284.0,896.0,2372.0
WILKINSON,96.00,91.00,125.0,119.0,144.0,161.0,245.0,279.0,322.0,712.0,2294.0
WORTH,152.0,159.0,210.0,253.0,291.0,349.0,437.0,525.0,532.0,1400.0,4308.0
TOTAL,96149.0,94582.0,114811.0,135333.0,161602.0,197429.0,227524.0,234745.0,229375.0,571062.0,2062612.0
